id,region1,region2,region3,locality,postcode,latitude,longitude,elevation,iso2,fips,nuts,hasc,stat,timezone,utc,dst
1005288794,Burgenland,Mattersburg,Pöttelsdorf,Pöttelsdorf,7023,47.755257,16.436432,220,AT-1,AU01,AT112,AT.BU.MA,131,Europe/Vienna,+01:00,+02:00
1005288800,Burgenland,Mattersburg,Pöttsching,Pöttsching,7033,47.806731,16.365332,230,AT-1,AU01,AT112,AT.BU.MA,134,Europe/Vienna,+01:00,+02:00
1005288843,Burgenland,Mattersburg,Pöttsching,Pöttsching,7202,47.774234,16.344642,238,AT-1,AU01,AT112,AT.BU.MA,134,Europe/Vienna,+01:00,+02:00
1005288850,Burgenland,Mattersburg,Rohrbach bei Mattersburg,Rohrbach bei Mattersburg,7222,47.707765,16.427015,273,AT-1,AU01,AT112,AT.BU.MA,135,Europe/Vienna,+01:00,+02:00
1005288793,Burgenland,Mattersburg,Schattendorf,Schattendorf,7022,47.713027,16.509398,252,AT-1,AU01,AT112,AT.BU.MA,137,Europe/Vienna,+01:00,+02:00
1005288851,Burgenland,Mattersburg,Sieggraben,Sieggraben,7223,47.648824,16.382485,480,AT-1,AU01,AT112,AT.BU.MA,138,Europe/Vienna,+01:00,+02:00
1005288799,Burgenland,Mattersburg,Sigleß,Sigleß,7032,47.775697,16.394707,209,AT-1,AU01,AT112,AT.BU.MA,140,Europe/Vienna,+01:00,+02:00
1005288844,Burgenland,Mattersburg,Wiesen,Wiesen,7202,47.769277,16.339462,255,AT-1,AU01,AT112,AT.BU.MA,141,Europe/Vienna,+01:00,+02:00
1005288845,Burgenland,Mattersburg,Wiesen,Wiesen,7203,47.737369,16.33781,322,AT-1,AU01,AT112,AT.BU.MA,141,Europe/Vienna,+01:00,+02:00
1005288795,Burgenland,Mattersburg,Zemendorf-Stöttera,Stöttera,7023,47.767972,16.459654,197,AT-1,AU01,AT112,AT.BU.MA,132,Europe/Vienna,+01:00,+02:00
1005288796,Burgenland,Mattersburg,Zemendorf-Stöttera,Zemendorf,7023,47.762219,16.451049,200,AT-1,AU01,AT112,AT.BU.MA,133,Europe/Vienna,+01:00,+02:00
1005288839,Burgenland,Neusiedl am See,Andau,Andau,7163,47.776093,17.030482,120,AT-1,AU01,AT112,AT.BU.ND,142,Europe/Vienna,+01:00,+02:00
1005288828,Burgenland,Neusiedl am See,Apetlon,Apetlon,7132,47.807494,16.867232,122,AT-1,AU01,AT112,AT.BU.ND,143,Europe/Vienna,+01:00,+02:00
1005288832,Burgenland,Neusiedl am See,Apetlon,Apetlon,7143,47.74419,16.835517,119,AT-1,AU01,AT112,AT.BU.ND,143,Europe/Vienna,+01:00,+02:00
1005288836,Burgenland,Neusiedl am See,Apetlon,Apetlon,7161,47.780112,16.894059,120,AT-1,AU01,AT112,AT.BU.ND,143,Europe/Vienna,+01:00,+02:00
1005276925,Burgenland,Neusiedl am See,Bruckneudorf,Bruckneudorf,2460,48.0183,16.787678,157,AT-1,AU01,AT112,AT.BU.ND,144,Europe/Vienna,+01:00,+02:00
1012287081,Burgenland,Neusiedl am See,Bruckneudorf,Kaisersteinbruch,2460,48.018822,16.777185,166,AT-1,AU01,AT112,AT.BU.ND,10703,Europe/Vienna,+01:00,+02:00
1005276927,Burgenland,Neusiedl am See,Bruckneudorf,Kaisersteinbruch,2462,47.987938,16.703255,202,AT-1,AU01,AT112,AT.BU.ND,145,Europe/Vienna,+01:00,+02:00
1012286799,Burgenland,Neusiedl am See,Bruckneudorf,Königshof,2460,48.01978,16.776866,164,AT-1,AU01,AT112,AT.BU.ND,10703,Europe/Vienna,+01:00,+02:00
1005276928,Burgenland,Neusiedl am See,Bruckneudorf,Königshof,2462,48.008985,16.720297,156,AT-1,AU01,AT112,AT.BU.ND,146,Europe/Vienna,+01:00,+02:00
1005276889,Burgenland,Neusiedl am See,Deutsch Jahrndorf,Deutsch Jahrndorf,2423,48.008776,17.103213,132,AT-1,AU01,AT112,AT.BU.ND,147,Europe/Vienna,+01:00,+02:00
1005276886,Burgenland,Neusiedl am See,Edelstal,Edelstal,2413,48.09995,16.988422,192,AT-1,AU01,AT112,AT.BU.ND,156,Europe/Vienna,+01:00,+02:00
1005288829,Burgenland,Neusiedl am See,Frauenkirchen,Frauenkirchen,7132,47.836426,16.922649,125,AT-1,AU01,AT112,AT.BU.ND,148,Europe/Vienna,+01:00,+02:00
1005276944,Burgenland,Neusiedl am See,Gattendorf,Gattendorf,2474,48.015269,16.980673,147,AT-1,AU01,AT112,AT.BU.ND,149,Europe/Vienna,+01:00,+02:00
1005288825,Burgenland,Neusiedl am See,Gols,Gols,7122,47.89656,16.91106,127,AT-1,AU01,AT112,AT.BU.ND,152,Europe/Vienna,+01:00,+02:00
1012286944,Burgenland,Neusiedl am See,Halbturn,Halbturn,7123,47.855338,16.95038,123,AT-1,AU01,AT112,AT.BU.ND,10708,Europe/Vienna,+01:00,+02:00
1005288827,Burgenland,Neusiedl am See,Halbturn,Halbturn,7131,47.869905,16.976213,129,AT-1,AU01,AT112,AT.BU.ND,153,Europe/Vienna,+01:00,+02:00
1005288831,Burgenland,Neusiedl am See,Illmitz,Illmitz,7142,47.763125,16.800398,120,AT-1,AU01,AT112,AT.BU.ND,154,Europe/Vienna,+01:00,+02:00
1005288820,Burgenland,Neusiedl am See,Jois,Jois,7093,47.960222,16.792993,134,AT-1,AU01,AT112,AT.BU.ND,155,Europe/Vienna,+01:00,+02:00
1005276887,Burgenland,Neusiedl am See,Kittsee,Kittsee,2421,48.090887,17.066252,139,AT-1,AU01,AT112,AT.BU.ND,157,Europe/Vienna,+01:00,+02:00
1005288826,Burgenland,Neusiedl am See,Mönchhof,Mönchhof,7123,47.878756,16.945214,128,AT-1,AU01,AT112,AT.BU.ND,158,Europe/Vienna,+01:00,+02:00
1005276945,Burgenland,Neusiedl am See,Neudorf,Neudorf,2475,48.011086,16.9291,176,AT-1,AU01,AT112,AT.BU.ND,150,Europe/Vienna,+01:00,+02:00
1005288821,Burgenland,Neusiedl am See,Neusiedl am See,Neusiedl am See,7100,47.948124,16.843844,127,AT-1,AU01,AT112,AT.BU.ND,159,Europe/Vienna,+01:00,+02:00
1005276891,Burgenland,Neusiedl am See,Nickelsdorf,Nickelsdorf,2425,47.939986,17.070352,137,AT-1,AU01,AT112,AT.BU.ND,160,Europe/Vienna,+01:00,+02:00
1005276888,Burgenland,Neusiedl am See,Pama,Pama,2422,48.046359,17.036017,135,AT-1,AU01,AT112,AT.BU.ND,161,Europe/Vienna,+01:00,+02:00
1005288834,Burgenland,Neusiedl am See,Pamhagen,Pamhagen,7152,47.703511,16.906161,120,AT-1,AU01,AT112,AT.BU.ND,162,Europe/Vienna,+01:00,+02:00
1005276938,Burgenland,Neusiedl am See,Parndorf,Parndorf,2471,48.046195,16.876227,154,AT-1,AU01,AT112,AT.BU.ND,163,Europe/Vienna,+01:00,+02:00
1005288823,Burgenland,Neusiedl am See,Parndorf,Parndorf,7111,47.993236,16.862536,182,AT-1,AU01,AT112,AT.BU.ND,163,Europe/Vienna,+01:00,+02:00
1005288830,Burgenland,Neusiedl am See,Podersdorf am See,Podersdorf am See,7141,47.85457,16.834633,121,AT-1,AU01,AT112,AT.BU.ND,164,Europe/Vienna,+01:00,+02:00
1005276943,Burgenland,Neusiedl am See,Potzneusiedl,Potzneusiedl,2473,48.040966,16.947359,159,AT-1,AU01,AT112,AT.BU.ND,151,Europe/Vienna,+01:00,+02:00
1005288837,Burgenland,Neusiedl am See,Sankt Andrä am Zicksee,Sankt Andrä am Zicksee,7161,47.788034,16.93406,121,AT-1,AU01,AT112,AT.BU.ND,165,Europe/Vienna,+01:00,+02:00
1005288838,Burgenland,Neusiedl am See,Tadten,Tadten,7162,47.763629,16.986725,120,AT-1,AU01,AT112,AT.BU.ND,166,Europe/Vienna,+01:00,+02:00
1005288833,Burgenland,Neusiedl am See,Wallern im Burgenland,Wallern im Burgenland,7151,47.728194,16.937545,119,AT-1,AU01,AT112,AT.BU.ND,167,Europe/Vienna,+01:00,+02:00
1005288835,Burgenland,Neusiedl am See,Wallern im Burgenland,Wallern im Burgenland,7152,47.713666,16.903837,115,AT-1,AU01,AT112,AT.BU.ND,167,Europe/Vienna,+01:00,+02:00
1005288822,Burgenland,Neusiedl am See,Weiden am See,Weiden am See,7100,47.939685,16.858234,127,AT-1,AU01,AT112,AT.BU.ND,168,Europe/Vienna,+01:00,+02:00
1005288824,Burgenland,Neusiedl am See,Weiden am See,Weiden am See,7121,47.923644,16.868649,123,AT-1,AU01,AT112,AT.BU.ND,168,Europe/Vienna,+01:00,+02:00
1005288819,Burgenland,Neusiedl am See,Winden am See,Winden am See,7092,47.951639,16.754635,128,AT-1,AU01,AT112,AT.BU.ND,169,Europe/Vienna,+01:00,+02:00
1005276890,Burgenland,Neusiedl am See,Zurndorf,Zurndorf,2424,47.981244,17.002898,142,AT-1,AU01,AT112,AT.BU.ND,170,Europe/Vienna,+01:00,+02:00
1005288852,Burgenland,Oberpullendorf,Deutschkreutz,Deutschkreutz,7301,47.600899,16.627234,182,AT-1,AU01,AT111,AT.BU.OP,171,Europe/Vienna,+01:00,+02:00
1005288853,Burgenland,Oberpullendorf,Deutschkreutz,Girm,7301,47.601433,16.60785,186,AT-1,AU01,AT111,AT.BU.OP,1192,Europe/Vienna,+01:00,+02:00
1005288892,Burgenland,Oberpullendorf,Draßmarkt,Draßmarkt,7372,47.511605,16.400712,330,AT-1,AU01,AT111,AT.BU.OP,173,Europe/Vienna,+01:00,+02:00
1005288893,Burgenland,Oberpullendorf,Draßmarkt,Karl,7372,47.508069,16.345985,377,AT-1,AU01,AT111,AT.BU.OP,174,Europe/Vienna,+01:00,+02:00
1005288889,Burgenland,Oberpullendorf,Draßmarkt,Oberrabnitz,7371,47.493181,16.354646,363,AT-1,AU01,AT111,AT.BU.OP,175,Europe/Vienna,+01:00,+02:00
1005288885,Burgenland,Oberpullendorf,Frankenau-Unterpullendorf,Frankenau,7361,47.44915,16.60643,208,AT-1,AU01,AT111,AT.BU.OP,176,Europe/Vienna,+01:00,+02:00
1005288964,Burgenland,Oberpullendorf,Frankenau-Unterpullendorf,Großmutschen,7452,47.464821,16.582038,219,AT-1,AU01,AT111,AT.BU.OP,177,Europe/Vienna,+01:00,+02:00
1005288965,Burgenland,Oberpullendorf,Frankenau-Unterpullendorf,Kleinmutschen,7452,47.464863,16.569991,233,AT-1,AU01,AT111,AT.BU.OP,178,Europe/Vienna,+01:00,+02:00
1005288966,Burgenland,Oberpullendorf,Frankenau-Unterpullendorf,Unterpullendorf,7452,47.474558,16.539749,235,AT-1,AU01,AT111,AT.BU.OP,179,Europe/Vienna,+01:00,+02:00
1005288856,Burgenland,Oberpullendorf,Großwarasdorf,Großwarasdorf,7304,47.53806,16.552475,238,AT-1,AU01,AT111,AT.BU.OP,180,Europe/Vienna,+01:00,+02:00
1005288857,Burgenland,Oberpullendorf,Großwarasdorf,Kleinwarasdorf,7304,47.538406,16.588568,268,AT-1,AU01,AT111,AT.BU.OP,181,Europe/Vienna,+01:00,+02:00
1005288858,Burgenland,Oberpullendorf,Großwarasdorf,Langental,7304,47.503358,16.54498,250,AT-1,AU01,AT111,AT.BU.OP,182,Europe/Vienna,+01:00,+02:00
1005288860,Burgenland,Oberpullendorf,Großwarasdorf,Nebersdorf,7304,47.513123,16.570757,236,AT-1,AU01,AT111,AT.BU.OP,183,Europe/Vienna,+01:00,+02:00
1005288863,Burgenland,Oberpullendorf,Horitschon,Horitschon,7312,47.586148,16.545872,242,AT-1,AU01,AT111,AT.BU.OP,184,Europe/Vienna,+01:00,+02:00
1005288864,Burgenland,Oberpullendorf,Horitschon,Unterpetersdorf,7312,47.590317,16.58426,199,AT-1,AU01,AT111,AT.BU.OP,185,Europe/Vienna,+01:00,+02:00
1005288879,Burgenland,Oberpullendorf,Kaisersdorf,Kaisersdorf,7342,47.537997,16.389315,364,AT-1,AU01,AT111,AT.BU.OP,186,Europe/Vienna,+01:00,+02:00
1005288873,Burgenland,Oberpullendorf,Kobersdorf,Kobersdorf,7332,47.594809,16.390684,327,AT-1,AU01,AT111,AT.BU.OP,188,Europe/Vienna,+01:00,+02:00
1005288876,Burgenland,Oberpullendorf,Kobersdorf,Lindgraben,7341,47.572951,16.400479,329,AT-1,AU01,AT111,AT.BU.OP,189,Europe/Vienna,+01:00,+02:00
1005288874,Burgenland,Oberpullendorf,Kobersdorf,Oberpetersdorf,7332,47.612167,16.379816,357,AT-1,AU01,AT111,AT.BU.OP,190,Europe/Vienna,+01:00,+02:00
1005288868,Burgenland,Oberpullendorf,Lackenbach,Lackenbach,7322,47.591802,16.463367,312,AT-1,AU01,AT111,AT.BU.OP,191,Europe/Vienna,+01:00,+02:00
1005288865,Burgenland,Oberpullendorf,Lackendorf,Lackendorf,7321,47.588229,16.500591,272,AT-1,AU01,AT111,AT.BU.OP,226,Europe/Vienna,+01:00,+02:00
1005288953,Burgenland,Oberpullendorf,Lockenhaus,Glashütten bei Langeck im Burgenland,7442,47.375027,16.382727,444,AT-1,AU01,AT111,AT.BU.OP,192,Europe/Vienna,+01:00,+02:00
1005288954,Burgenland,Oberpullendorf,Lockenhaus,Hammerteich,7442,47.408498,16.435618,361,AT-1,AU01,AT111,AT.BU.OP,193,Europe/Vienna,+01:00,+02:00
1005288955,Burgenland,Oberpullendorf,Lockenhaus,Hochstraß,7442,47.42725,16.402885,419,AT-1,AU01,AT111,AT.BU.OP,194,Europe/Vienna,+01:00,+02:00
1005288956,Burgenland,Oberpullendorf,Lockenhaus,Langeck im Burgenland,7442,47.402463,16.374989,354,AT-1,AU01,AT111,AT.BU.OP,195,Europe/Vienna,+01:00,+02:00
1005288957,Burgenland,Oberpullendorf,Lockenhaus,Lockenhaus,7442,47.407322,16.409799,338,AT-1,AU01,AT111,AT.BU.OP,196,Europe/Vienna,+01:00,+02:00
1005288887,Burgenland,Oberpullendorf,Lutzmannsburg,Lutzmannsburg,7361,47.462265,16.639774,204,AT-1,AU01,AT111,AT.BU.OP,197,Europe/Vienna,+01:00,+02:00
1005288888,Burgenland,Oberpullendorf,Lutzmannsburg,Strebersdorf,7361,47.45764,16.615508,207,AT-1,AU01,AT111,AT.BU.OP,198,Europe/Vienna,+01:00,+02:00
1005288960,Burgenland,Oberpullendorf,Mannersdorf an der Rabnitz,Klostermarienberg,7444,47.422251,16.567276,232,AT-1,AU01,AT111,AT.BU.OP,199,Europe/Vienna,+01:00,+02:00
1005288958,Burgenland,Oberpullendorf,Mannersdorf an der Rabnitz,Liebing,7443,47.414199,16.495049,297,AT-1,AU01,AT111,AT.BU.OP,200,Europe/Vienna,+01:00,+02:00
1005288961,Burgenland,Oberpullendorf,Mannersdorf an der Rabnitz,Mannersdorf an der Rabnitz,7444,47.427683,16.526331,243,AT-1,AU01,AT111,AT.BU.OP,201,Europe/Vienna,+01:00,+02:00
1005288959,Burgenland,Oberpullendorf,Mannersdorf an der Rabnitz,Rattersdorf,7443,47.40741,16.49729,307,AT-1,AU01,AT111,AT.BU.OP,203,Europe/Vienna,+01:00,+02:00
1005288962,Burgenland,Oberpullendorf,Mannersdorf an der Rabnitz,Unterloisdorf,7444,47.436977,16.534756,238,AT-1,AU01,AT111,AT.BU.OP,204,Europe/Vienna,+01:00,+02:00
1005277296,Burgenland,Oberpullendorf,Markt Sankt Martin,Landsee,2812,47.546381,16.311594,437,AT-1,AU01,AT111,AT.BU.OP,205,Europe/Vienna,+01:00,+02:00
1005288875,Burgenland,Oberpullendorf,Markt Sankt Martin,Landsee,7341,47.554791,16.332681,615,AT-1,AU01,AT111,AT.BU.OP,205,Europe/Vienna,+01:00,+02:00
1005288877,Burgenland,Oberpullendorf,Markt Sankt Martin,Markt Sankt Martin,7341,47.560398,16.429116,306,AT-1,AU01,AT111,AT.BU.OP,206,Europe/Vienna,+01:00,+02:00
1005288878,Burgenland,Oberpullendorf,Markt Sankt Martin,Neudorf bei Landsee,7341,47.561589,16.379343,434,AT-1,AU01,AT111,AT.BU.OP,207,Europe/Vienna,+01:00,+02:00
1005288861,Burgenland,Oberpullendorf,Neckenmarkt,Haschendorf,7311,47.596864,16.57374,207,AT-1,AU01,AT111,AT.BU.OP,208,Europe/Vienna,+01:00,+02:00
1005288862,Burgenland,Oberpullendorf,Neckenmarkt,Neckenmarkt,7311,47.600876,16.54722,230,AT-1,AU01,AT111,AT.BU.OP,209,Europe/Vienna,+01:00,+02:00
1005288880,Burgenland,Oberpullendorf,Neutal,Neutal,7343,47.544226,16.44749,273,AT-1,AU01,AT111,AT.BU.OP,210,Europe/Vienna,+01:00,+02:00
1005288886,Burgenland,Oberpullendorf,Nikitsch,Kroatisch Geresdorf,7361,47.490858,16.610717,239,AT-1,AU01,AT111,AT.BU.OP,211,Europe/Vienna,+01:00,+02:00
1005288854,Burgenland,Oberpullendorf,Nikitsch,Kroatisch Minihof,7302,47.526785,16.64363,256,AT-1,AU01,AT111,AT.BU.OP,212,Europe/Vienna,+01:00,+02:00
1005288855,Burgenland,Oberpullendorf,Nikitsch,Nikitsch,7302,47.535926,16.660321,229,AT-1,AU01,AT111,AT.BU.OP,213,Europe/Vienna,+01:00,+02:00
1005288963,Burgenland,Oberpullendorf,Oberloisdorf,Oberloisdorf,7451,47.446569,16.505236,258,AT-1,AU01,AT111,AT.BU.OP,202,Europe/Vienna,+01:00,+02:00
1005288859,Burgenland,Oberpullendorf,Oberpullendorf,Mitterpullendorf,7304,47.507014,16.540645,243,AT-1,AU01,AT111,AT.BU.OP,214,Europe/Vienna,+01:00,+02:00
1005288882,Burgenland,Oberpullendorf,Oberpullendorf,Mitterpullendorf,7350,47.494075,16.517901,239,AT-1,AU01,AT111,AT.BU.OP,214,Europe/Vienna,+01:00,+02:00
1005288883,Burgenland,Oberpullendorf,Oberpullendorf,Oberpullendorf,7350,47.501659,16.506408,244,AT-1,AU01,AT111,AT.BU.OP,215,Europe/Vienna,+01:00,+02:00
1005288946,Burgenland,Oberpullendorf,Pilgersdorf,Bubendorf im Burgenland,7441,47.426901,16.348343,364,AT-1,AU01,AT111,AT.BU.OP,216,Europe/Vienna,+01:00,+02:00
1005288947,Burgenland,Oberpullendorf,Pilgersdorf,Deutsch Gerisdorf,7441,47.414606,16.362831,345,AT-1,AU01,AT111,AT.BU.OP,217,Europe/Vienna,+01:00,+02:00
1005288948,Burgenland,Oberpullendorf,Pilgersdorf,Kogl im Burgenland,7441,47.443269,16.297874,623,AT-1,AU01,AT111,AT.BU.OP,218,Europe/Vienna,+01:00,+02:00
1005288949,Burgenland,Oberpullendorf,Pilgersdorf,Lebenbrunn,7441,47.463075,16.303749,538,AT-1,AU01,AT111,AT.BU.OP,219,Europe/Vienna,+01:00,+02:00
1005288950,Burgenland,Oberpullendorf,Pilgersdorf,Pilgersdorf,7441,47.439911,16.349826,374,AT-1,AU01,AT111,AT.BU.OP,220,Europe/Vienna,+01:00,+02:00
1005288951,Burgenland,Oberpullendorf,Pilgersdorf,Salmannsdorf,7441,47.411226,16.318515,496,AT-1,AU01,AT111,AT.BU.OP,221,Europe/Vienna,+01:00,+02:00
1005288952,Burgenland,Oberpullendorf,Pilgersdorf,Steinbach im Burgenland,7441,47.476053,16.316357,457,AT-1,AU01,AT111,AT.BU.OP,222,Europe/Vienna,+01:00,+02:00
1005288894,Burgenland,Oberpullendorf,Piringsdorf,Piringsdorf,7373,47.448118,16.415816,312,AT-1,AU01,AT111,AT.BU.OP,223,Europe/Vienna,+01:00,+02:00
1005288866,Burgenland,Oberpullendorf,Raiding,Raiding,7321,47.566923,16.531054,255,AT-1,AU01,AT111,AT.BU.OP,227,Europe/Vienna,+01:00,+02:00
1005288869,Burgenland,Oberpullendorf,Ritzing,Ritzing,7323,47.610464,16.495974,309,AT-1,AU01,AT111,AT.BU.OP,229,Europe/Vienna,+01:00,+02:00
1005288967,Burgenland,Oberpullendorf,Steinberg-Dörfl,Dörfl,7453,47.487243,16.477617,282,AT-1,AU01,AT111,AT.BU.OP,230,Europe/Vienna,+01:00,+02:00
1005288968,Burgenland,Oberpullendorf,Steinberg-Dörfl,Steinberg,7453,47.474037,16.489314,260,AT-1,AU01,AT111,AT.BU.OP,231,Europe/Vienna,+01:00,+02:00
1005288881,Burgenland,Oberpullendorf,Stoob,Stoob,7344,47.527766,16.477366,262,AT-1,AU01,AT111,AT.BU.OP,232,Europe/Vienna,+01:00,+02:00
1005288884,Burgenland,Oberpullendorf,Stoob,Stoob,7350,47.513539,16.495919,285,AT-1,AU01,AT111,AT.BU.OP,232,Europe/Vienna,+01:00,+02:00
1005288867,Burgenland,Oberpullendorf,Unterfrauenhaid,Unterfrauenhaid,7321,47.569835,16.497384,294,AT-1,AU01,AT111,AT.BU.OP,228,Europe/Vienna,+01:00,+02:00
1005288890,Burgenland,Oberpullendorf,Unterrabnitz-Schwendgraben,Schwendgraben,7371,47.471053,16.357359,344,AT-1,AU01,AT111,AT.BU.OP,224,Europe/Vienna,+01:00,+02:00
1005288891,Burgenland,Oberpullendorf,Unterrabnitz-Schwendgraben,Unterrabnitz,7371,47.454157,16.375339,325,AT-1,AU01,AT111,AT.BU.OP,225,Europe/Vienna,+01:00,+02:00
1005275916,Burgenland,Oberpullendorf,Weingraben,Weingraben,7374,47.513944,16.363635,407,AT-1,AU01,AT111,AT.BU.OP,187,Europe/Vienna,+01:00,+02:00
1005288870,Burgenland,Oberpullendorf,Weppersdorf,Kalkgruben,7331,47.622168,16.395423,379,AT-1,AU01,AT111,AT.BU.OP,233,Europe/Vienna,+01:00,+02:00
1005288871,Burgenland,Oberpullendorf,Weppersdorf,Tschurndorf,7331,47.603628,16.410076,354,AT-1,AU01,AT111,AT.BU.OP,234,Europe/Vienna,+01:00,+02:00
1005288872,Burgenland,Oberpullendorf,Weppersdorf,Weppersdorf,7331,47.579944,16.427917,312,AT-1,AU01,AT111,AT.BU.OP,235,Europe/Vienna,+01:00,+02:00
1005289017,Burgenland,Oberwart,Badersdorf,Badersdorf,7512,47.19786,16.371632,249,AT-1,AU01,AT113,AT.BU.OW,262,Europe/Vienna,+01:00,+02:00
1005288922,Burgenland,Oberwart,Bad Tatzmannsdorf,Bad Tatzmannsdorf,7431,47.332228,16.231043,344,AT-1,AU01,AT113,AT.BU.OW,236,Europe/Vienna,+01:00,+02:00
1005288923,Burgenland,Oberwart,Bad Tatzmannsdorf,Jormannsdorf,7431,47.341419,16.228341,356,AT-1,AU01,AT113,AT.BU.OW,237,Europe/Vienna,+01:00,+02:00
1005288925,Burgenland,Oberwart,Bad Tatzmannsdorf,Sulzriegel,7431,47.341065,16.235127,397,AT-1,AU01,AT113,AT.BU.OW,238,Europe/Vienna,+01:00,+02:00
1005288935,Burgenland,Oberwart,Bernstein,Bernstein,7434,47.403706,16.261227,596,AT-1,AU01,AT113,AT.BU.OW,239,Europe/Vienna,+01:00,+02:00
1005277392,Burgenland,Oberwart,Bernstein,Dreihütten,2852,47.424478,16.208009,483,AT-1,AU01,AT113,AT.BU.OW,240,Europe/Vienna,+01:00,+02:00
1005288936,Burgenland,Oberwart,Bernstein,Dreihütten,7434,47.417839,16.222021,635,AT-1,AU01,AT113,AT.BU.OW,240,Europe/Vienna,+01:00,+02:00
1005288938,Burgenland,Oberwart,Bernstein,Redlschlag,7434,47.443778,16.286763,655,AT-1,AU01,AT113,AT.BU.OW,241,Europe/Vienna,+01:00,+02:00
1005288939,Burgenland,Oberwart,Bernstein,Rettenbach,7434,47.411095,16.240455,439,AT-1,AU01,AT113,AT.BU.OW,242,Europe/Vienna,+01:00,+02:00
1005288940,Burgenland,Oberwart,Bernstein,Stuben,7434,47.43297,16.248126,506,AT-1,AU01,AT113,AT.BU.OW,243,Europe/Vienna,+01:00,+02:00
1005288992,Burgenland,Oberwart,Deutsch Schützen-Eisenberg,Deutsch-Schützen,7474,47.166147,16.449963,227,AT-1,AU01,AT113,AT.BU.OW,244,Europe/Vienna,+01:00,+02:00
1005288993,Burgenland,Oberwart,Deutsch Schützen-Eisenberg,Edlitz im Burgenland,7474,47.121118,16.426094,286,AT-1,AU01,AT113,AT.BU.OW,245,Europe/Vienna,+01:00,+02:00
1005288994,Burgenland,Oberwart,Deutsch Schützen-Eisenberg,Eisenberg an der Pinka,7474,47.188853,16.415292,285,AT-1,AU01,AT113,AT.BU.OW,246,Europe/Vienna,+01:00,+02:00
1005288995,Burgenland,Oberwart,Deutsch Schützen-Eisenberg,Höll,7474,47.142834,16.441276,222,AT-1,AU01,AT113,AT.BU.OW,247,Europe/Vienna,+01:00,+02:00
1005288996,Burgenland,Oberwart,Deutsch Schützen-Eisenberg,Sankt Kathrein im Burgenland,7474,47.139109,16.415004,234,AT-1,AU01,AT113,AT.BU.OW,248,Europe/Vienna,+01:00,+02:00
1005288912,Burgenland,Oberwart,Grafenschachen,Grafenschachen,7423,47.362963,16.06856,400,AT-1,AU01,AT113,AT.BU.OW,249,Europe/Vienna,+01:00,+02:00
1005288914,Burgenland,Oberwart,Grafenschachen,Kroisegg,7423,47.379396,16.034198,467,AT-1,AU01,AT113,AT.BU.OW,250,Europe/Vienna,+01:00,+02:00
1005289004,Burgenland,Oberwart,Großpetersdorf,Großpetersdorf,7503,47.240071,16.319327,294,AT-1,AU01,AT113,AT.BU.OW,252,Europe/Vienna,+01:00,+02:00
1005289006,Burgenland,Oberwart,Großpetersdorf,Kleinpetersdorf,7503,47.212225,16.335205,277,AT-1,AU01,AT113,AT.BU.OW,254,Europe/Vienna,+01:00,+02:00
1005289007,Burgenland,Oberwart,Großpetersdorf,Kleinzicken,7503,47.211186,16.337021,278,AT-1,AU01,AT113,AT.BU.OW,255,Europe/Vienna,+01:00,+02:00
1005289008,Burgenland,Oberwart,Großpetersdorf,Miedlingsdorf,7503,47.269042,16.320171,296,AT-1,AU01,AT113,AT.BU.OW,256,Europe/Vienna,+01:00,+02:00
1005289009,Burgenland,Oberwart,Großpetersdorf,Welgersdorf,7503,47.230367,16.348525,262,AT-1,AU01,AT113,AT.BU.OW,257,Europe/Vienna,+01:00,+02:00
1005288988,Burgenland,Oberwart,Hannersdorf,Burg,7473,47.216172,16.409971,244,AT-1,AU01,AT113,AT.BU.OW,258,Europe/Vienna,+01:00,+02:00
1005288991,Burgenland,Oberwart,Hannersdorf,Burg,7474,47.198599,16.4083,382,AT-1,AU01,AT113,AT.BU.OW,258,Europe/Vienna,+01:00,+02:00
1005288989,Burgenland,Oberwart,Hannersdorf,Hannersdorf,7473,47.230652,16.386142,255,AT-1,AU01,AT113,AT.BU.OW,259,Europe/Vienna,+01:00,+02:00
1005288990,Burgenland,Oberwart,Hannersdorf,Woppendorf,7473,47.208498,16.389528,266,AT-1,AU01,AT113,AT.BU.OW,260,Europe/Vienna,+01:00,+02:00
1005289005,Burgenland,Oberwart,Jabing,Jabing,7503,47.23946,16.274924,281,AT-1,AU01,AT113,AT.BU.OW,253,Europe/Vienna,+01:00,+02:00
1005289037,Burgenland,Oberwart,Kemeten,Kemeten,7531,47.249984,16.153027,301,AT-1,AU01,AT113,AT.BU.OW,261,Europe/Vienna,+01:00,+02:00
1005289018,Burgenland,Oberwart,Kohfidisch,Harmisch,7512,47.146122,16.383723,259,AT-1,AU01,AT113,AT.BU.OW,263,Europe/Vienna,+01:00,+02:00
1005289019,Burgenland,Oberwart,Kohfidisch,Kirchfidisch,7512,47.161278,16.349291,274,AT-1,AU01,AT113,AT.BU.OW,264,Europe/Vienna,+01:00,+02:00
1005289020,Burgenland,Oberwart,Kohfidisch,Kohfidisch,7512,47.172981,16.35791,264,AT-1,AU01,AT113,AT.BU.OW,265,Europe/Vienna,+01:00,+02:00
